substance,product,year,month,title,text,date_published,description,language,isModified,url
Ixekizumab,"""Taltz""",2017,3,TALTZ 80 mg Injektionslösung in einem Fertigpen,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament TALTZ 80 mg Injektionslösung in einem Fertigpen (PZN: 13584669) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/TALTZ-80-mg-Injektionsloesung-in-einem-Fertigpen-13584669.html
Ixekizumab,"""Taltz""",2017,3,TALTZ 80 mg Injektionslösung i.e.Fertigspritze,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament TALTZ 80 mg Injektionslösung i.e.Fertigspritze (PZN: 13509188) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/Taltz-80-mg-Injektionsloesung-i.e.Fertigspritze-13509188.html
Ixekizumab,"""Taltz""",2017,3,Medikamente eines Wirkstoffs,"Wirkstoffe von A-Z
Wählen Sie aus der Liste das Medikament aus, für das Sie genauere Informationen angezeigt bekommen wollen:",2015-11-09 16:09:07,Auflistung von Medikamenten eines bestimmten Wirkstoffs,de,0,https://www.apotheken-umschau.de/Medikamente/Wirkstofflisten/Ixekizumab-13066.html
Ixekizumab,"""Taltz""",2017,3,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_T.html
Landiolol,"""Rapibloc""",2017,6,RAPIBLOC 300 mg Pulver z.Herst.e.Infusionslösg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament RAPIBLOC 300 mg Pulver z.Herst.e.Infusionslösg. (PZN: 13249066) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/RAPIBLOC-300-mg-Pulver-z.Herst.e.Infusionsloesg.-13249066.html
Landiolol,"""Rapibloc""",2017,6,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_R-2.html
Lonoctocog_alfa,"""Afstyla""",2017,2,AFSTYLA 3000 I.E. Plv.u.Lsm.z.H.e.Injektionslsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament AFSTYLA 3000 I.E. Plv.u.Lsm.z.H.e.Injektionslsg. (PZN: 12503580) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/AFSTYLA-3000-I.E.-12503580.html
Lonoctocog_alfa,"""Afstyla""",2017,2,AFSTYLA 1000 I.E. Plv.u.Lsm.z.H.e.Injektionslsg.,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament AFSTYLA 1000 I.E. Plv.u.Lsm.z.H.e.Injektionslsg. (PZN: 12503545) : Wirkung, Anwendungsgebiete, Gegenanzeigen,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/AFSTYLA-1000-I.E.-Plv.u.Lsm.z.H.e.Injektionslsg.-12503545.html
Lonoctocog_alfa,"""Afstyla""",2017,2,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_A-10.html
Midostaurin,"""Rydapt""",2017,10,RYDAPT 25 mg Weichkapseln,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament RYDAPT 25 mg Weichkapseln (PZN: 12673158) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/RYDAPT-25-mg-Weichkapseln-12673158.html
Midostaurin,"""Rydapt""",2017,10,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_R-13.html
Alectinib,"""Alecensa""",2017,5,ALECENSA 150 mg Hartkapseln,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament ALECENSA 150 mg Hartkapseln (PZN: 11287648) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/ALECENSA-150-mg-Hartkapseln-11287648.html
Alectinib,"""Alecensa""",2017,5,ALECENSA 150 mg Hartkapseln,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und die Beratung durch den Apotheker.
Quellen: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2015-11-09 13:15:25,"Ausführliche Informationen zum Medikament ALECENSA 150 mg Hartkapseln (PZN: 13830826) : Wirkung, Anwendungsgebiete, Gegenanzeigen, Nebenwirkungen, Dosierung,...",de,0,https://www.apotheken-umschau.de/Medikamente/Beipackzettel/ALECENSA-150-mg-Hartkapseln-13830826.html
Alectinib,"""Alecensa""",2017,5,Medikamente von A bis Z,"Medikamente im Überblick
Hier können Sie nach Beipackzetteln suchen, Wechselwirkungen zwischen Medikamenten überprüfen und Arzneimittel mit einem bestimmten Wirkstoff finden",2012-10-30 09:38:55,"Wählen Sie aus der Liste einen Anfangsbuchstaben aus, für den Sie passende Medikamente aufgelistet bekommen wollen",de,0,https://www.apotheken-umschau.de/Medikamente/Arzneimittellisten/Medikamente_A-12.html
Alectinib,"""Alecensa""",2017,5,Medikamente eines Wirkstoffs,"Wirkstoffe von A-Z
Wählen Sie aus der Liste das Medikament aus, für das Sie genauere Informationen angezeigt bekommen wollen:",2015-11-09 16:09:07,Auflistung von Medikamenten eines bestimmten Wirkstoffs,de,0,https://www.apotheken-umschau.de/Medikamente/Wirkstofflisten/Alectinib-13098.html
Niraparib,"""Zejula""",2017,12,Apotheken Umschau,"Nach Untersuchung: Werte richtig einordnen Klinische Parameter wie Laborwerte und Messergebnisse sind in der Medizin unverzichtbar, können aber Patienten leicht verunsichern. Dabei verraten die Zahlen nicht nur Risiken – sondern auch Chancen",2018-03-20 13:20:00,"Gesundheits-Tipps und Infos zu Medizin, Krankheiten, Therapien, Laborwerten und Medikamenten. Plus Apotheken-, Notdienst- und Arztsuche",de,0,https://www.apotheken-umschau.de/
Niraparib,"""Zejula""",2017,12,Krankheits-Ratgeber von A bis Z,"Wie kommt es zu einem Schlaganfall? Welche Ursachen hat Asthma? Erfahren Sie mehr in unseren Krankheits-Ratgebern. Die Texte können den Arztbesuch nicht ersetzen, aber bei der Vorbereitung helfen.",2013-09-26 13:12:18,"Leicht verständliche Ratgeber zu mehr als 400 Krankheiten: Informationen zu Ursachen, Symptomen, Diagnose und Therapie. Alphabetisch sortiert von A wie Allergie...",de,0,https://www.apotheken-umschau.de/Krankheiten
Niraparib,"""Zejula""",2017,12,Kalorienrechner: Wie viele Kalorien verbrenne ich?,"Ob im Büro oder in der Freizeit: Wir verbrennen den ganzen Tag Kalorien. Durch die Nahrung nehmen wir sie wieder auf. Manchmal auch zu viele. Eine bestimmte Menge Energie braucht der Körper jedoch, abhängig von Alter, Geschlecht und Gewicht, um richtig zu funktionieren. Zu diesem sogenannten Grundumsatz kommt noch die Energie, die wir zum Beispiel für den Beruf, den Sport oder auch für Gartenarbeit aufbringen.
Mit unserem Kalorienverbrauchsrechner können Sie Ihren Grundumsatz ermitteln. Außerdem lässt sich Ihr zusätzlicher Energiebedarf berechnen. Je nachdem, ob Sie tagsüber am Schreibtisch sitzen oder auf der Baustelle schuften, ob Sie ein Sportmuffel sind oder täglich im Stadtpark joggen. Klicken Sie einfach an, welche Tätigkeit Sie wie lang am Tag machen.
Übrigens: Wer abnehmen möchte, sollte darauf achten, dass er nicht mehr Kalorien zu sich nimmt, als er am Tag verbraucht.
Für die Ermittlung des Grundumsatzes braucht der Kalorienrechner Angaben über Körpergröße, Gewicht, Alter und Geschlecht. Klicken Sie anschließend auf ""Grundumsatz berechnen"".",2016-03-31 13:50:41,"Mit unserem Rechner finden Sie Ihren persönlichen Grundumsatz heraus und können beispielsweise ermitteln, wie Ihr Kalorienverbrauch im Beruf oder beim Joggen...",de,0,https://www.apotheken-umschau.de/kalorienrechner
Niraparib,"""Zejula""",2017,12,Wechselwirkungs-Check,"Wichtige Hinweise
Mithilfe dieser Datenbank können Sie sich über Arzneimittel und deren Wechselwirkungen informieren.
Die medizinische Wissenschaft entwickelt sich ständig weiter. Neue Informationen finden nur mit zeitlicher Verzögerung Eingang in diese Datenbank. Lesen Sie daher immer die aktuelle Gebrauchsinformation, die Ihrem Medikament beiliegt, vollständig durch und fragen Sie Ihren Arzt oder Apotheker.
Die Informationen dieser Datenbank sind nicht vollständig. Nicht jede Information ist für jeden Patienten relevant. Die Datenbank ersetzt daher nicht den Arztbesuch und nicht die Beratung durch den Apotheker.
Quelle: Informationsgrundlage ist das Datenangebot von ABDATA Pharma-Daten-Service",2012-10-17 12:54:22,Wechselwirkungs-Check,de,0,https://www.apotheken-umschau.de/Medikamente/Wechselwirkungscheck
Niraparib,"""Zejula""",2017,12,Body-Mass-Index: Den BMI berechnen,"Die Aussage ""Ich bin zu dick"" ist sehr subjektiv. Manchmal sind auch Menschen mit Normalgewicht dieser Meinung, obwohl ihr Gewicht aus medizinischer Sicht völlig in Ordnung ist. Unser BMI-Rechner liefert erste Anhaltspunkte, ob Sie wirklich abnehmen sollten.
Er basiert auf der Einteilung der Weltgesundheitsorganisation (WHO). Die Spanne des empfohlenen Normalgewichts ist relativ breit. Für eine rundum gesunde Figur muss man nicht spindeldürr sein.
Wichtig zu wissen: Der Body-Mass-Index (BMI) erlaubt nur eine erste grobe Einschätzung. Wer viel Muskelmasse besitzt, kann beispielsweise einen hohen BMI haben ohne übergewichtig im eigentlichen Sinne zu sein. Auch sagt der BMI nichts über die Verteilung des Körperfetts aus. Dabei gilt insbesondere zu viel Bauchfett als gesundheitliches Risiko. Es gibt andere Einteilungen, die das Alter und das Geschlecht in die Beurteilung mit einbeziehen.
Als aussagekräftiger betrachten viele Experten daher mittlerweile den Wert ""Taillenumfang in Zentimeter geteilt durch Körpergröße in Zentimeter"" (englisch: Waist-to-Height-Ratio, abgekürzt WHtR). Hier gilt ein Wert unter 0,5 (bei Älteren unter 0,6) als erstrebenswert. Auch der Taillenumfang allein hilft zur groben Orientierung: Er sollte bei Männern nicht über 102 Zentimeter, bei Frauen nicht über 88 Zentimeter liegen.",2012-06-19 11:34:38,"Bin ich wirklich zu dick? Anhaltspunkte liefert unser BMI-Rechner. Er hilft, das Körpergewicht einzuschätzen",de,0,https://www.apotheken-umschau.de/bmi-rechner
Niraparib,"""Zejula""",2017,12,"Depression: Ursachen, Anzeichen, Therapie","Was ist eine Depression?
Definition: Wer an einer Depression erkrankt, leidet unter einer anhaltenden tiefen Herabgestimmtheit, aus der er sich in der Regel nicht mehr selbst befreien kann. Sie unterscheidet sich von ""normalen"" Gefühlen der Erschöpfung, Mutlosigkeit und Trauer, die als Reaktion auf konkrete Probleme entstanden sind. Solche ""Stimmungstiefs"" kennt jeder. Sie gehen meist vorüber, sobald die auslösenden Ereignisse konstruktiv verarbeitet sind – sobald zum Beispiel der Schmerz über den Verlust eines nahe stehenden Menschen nachlässt oder die Überlastung bei der Arbeit abnimmt.
Eine unbehandelte Depression dagegen bessert sich in der Regel nicht von selbst. Sie kann unterschiedliche Ursachen haben und auch völlig unabhängig von äußeren Umständen auftreten.",2012-07-19 07:55:24,"Die Depression ist eine ernste psychische Krankheit. Frühe Diagnose und Therapie sind wichtig. Informationen über Ursachen, Risikofaktoren, Symptome und Behandlung",de,0,https://www.apotheken-umschau.de/Depression
Niraparib,"""Zejula""",2017,12,Leseprobe Apotheken Umschau,"Blick in die Apotheken Umschau
Blättern Sie in der aktuellen Ausgabe der Apotheken Umschau: Welche Themen Sie diesen Monat erwarten, sehen Sie im Inhaltsverzeichnis. Außerdem können Sie in ein paar unserer Artikel hineinschauen. Das komplette Magazin erhalten Sie in Ihrer Apotheke",2012-06-29 09:21:21,Leseprobe Apotheken Umschau,de,0,https://www.apotheken-umschau.de/Inhaltsvorschau
